"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000167552",7843.33088012808,-5.60449411883116,0.447443264063145,-12.525597252125,5.40826881301723e-36,2.88248709358678e-33
"ENSG00000112297",2120.29128128281,7.84877112010886,0.627339204948918,12.5112077456532,6.48309437544845e-36,3.38022903262512e-33
"ENSG00000138109",1364.54996698809,14.8876162404447,1.19024739584761,12.5080015233663,6.7501155406145e-36,3.44456959842762e-33
"ENSG00000169908",1942.30590166534,6.40946603624571,0.513297681934287,12.4868400186273,8.80831446686591e-36,4.40122112861066e-33
"ENSG00000108582",5891.50474678054,3.80914725047886,0.305552616367658,12.4664200089698,1.13825932991471e-35,5.57143097319884e-33
"ENSG00000273782",1287.59154034622,14.8038747157304,1.19125732446163,12.4271006874361,1.86268285209501e-35,8.93491710492933e-33
"ENSG00000184292",1241.18811027558,14.7509173077699,1.19155501042012,12.3795520800748,3.37219540765143e-35,1.58585754229631e-32
"ENSG00000228437",1211.16237102637,14.7155817451496,1.1920056848913,12.3452278220397,5.16877211873348e-35,2.38399674030199e-32
"ENSG00000163840",1138.31826834554,14.6260932037104,1.19297570192519,12.2601769508861,1.48175969162749e-34,6.70538197056484e-32
"ENSG00000166025",6418.66279705673,-7.29715346138437,0.595549178325236,-12.2528142544079,1.62265580606132e-34,7.20699571343977e-32
"ENSG00000128578",1112.43045648175,4.23537458744988,0.346194891717928,12.2340759172749,2.04417994503463e-34,8.91411123667466e-32
"ENSG00000162105",304.568232512285,6.14970346401705,0.502790145636531,12.2311535287382,2.11907774325771e-34,9.07570724898089e-32
"ENSG00000196083",527.682745214909,6.28557696503204,0.515312414943193,12.1976043711754,3.20103482958479e-34,1.34690560268003e-31
"ENSG00000156414",1091.96915854365,14.566138819847,1.1943900595453,12.1954621971589,3.28634035200084e-34,1.3589583965929e-31
"ENSG00000112414",1076.87370728518,14.5460371848428,1.19394072797829,12.1832155013874,3.81921662825325e-34,1.55254392562756e-31
"ENSG00000275216",1066.66016175634,14.5322794036502,1.19504154952742,12.160480453083,5.04610327893231e-34,2.01709568403187e-31
"ENSG00000137693",1021.28368127242,14.4695779944573,1.19468842970423,12.1115913025454,9.16977089786503e-34,3.60537352810483e-31
"ENSG00000136205",1024.65546290803,14.4743212326671,1.19524682948571,12.1099013823739,9.36066368549094e-34,3.62106706181959e-31
"ENSG00000104413",1476.29649935376,7.8401757728288,0.649197573228257,12.0767176220978,1.4020567425405e-33,5.33760776398274e-31
"ENSG00000135926",795.356269007615,5.65814520255881,0.475666186853359,11.8952016328693,1.25349914981821e-32,4.69748806394374e-30
"ENSG00000197077",1392.85809035612,3.88373661622956,0.328988474678211,11.8050841143548,3.67423365695173e-32,1.35573569274354e-29
"ENSG00000118898",988.959226920178,7.15509010665234,0.608295733168327,11.7625189796825,6.08901064001557e-32,2.21270956348687e-29
"ENSG00000009694",1514.07808870275,-6.27356648940726,0.534722871367496,-11.732369841154,8.69885554394486e-32,3.11393061740259e-29
